"player_id","match_id","kills","deaths","creep_score","gold_per_min","tower_kills","roshan_kills","team_fight","obs_wards_planted","camps_stacked","runes_grabbed","first_blood","stuns","total"
118134220,6227203516,0.6,1.5,1.131,1.084,3,0,2.625,0,0,0.5,0,0,10.44
157475523,6227203516,0.3,1.2,0.165,0.492,0,0,2.25,2.5,0.5,0.25,0,2.9848205,10.6418205
111114687,6227203516,0,1.8,0.123,0.452,1,0,1.5,7,1,1.75,0,0.0011352539,14.6261352539
113331514,6227203516,0.3,2.4,0.087,0.6,0,0,2.4999999,5,2.5,1,0,2.25458,16.6415799
321580662,6227203516,3.9,2.4,1.929,1.806,5,0,2.4999999,0,2,0,0,0.7530514,20.2880513
431770905,6227203516,1.5,2.4,1.137,1.204,1,1,2.3750001,0.5,2,3.75,4,0.0990149,20.965015
256156323,6227203516,0.9,2.4,0.186,0.58,0,0,2.1249999,2.5,1,0.5,0,4.547669,14.7386689
302214028,6227203516,0.6,3,0.684,0.804,0,0,2.7500001,1.5,0,2.25,0,1.991595,13.5795951
113331514,6227105229,0.6,2.7,0.093,0.54,0,0,2.4999999,6.5,1.5,0.5,0,1.32872315,16.26172305
321580662,6227105229,2.4,3,1.692,1.656,4,0,1.8333333,0.5,0.5,1.25,0,2.6484155,19.4797488
431770905,6227105229,0.9,2.7,0.855,0.99,1,1,2.3333334,0,2.5,3.25,0,0.252063,15.7803964
256156323,6227105229,0.3,2.4,0.105,0.428,0,0,1.33333335,2,2,0.75,0,1.9788721,11.29520545
302214028,6227105229,1.2,2.7,0.768,0.898,0,0,2.0000001,0,0,0.25,0,1.4419645,9.2579646
898754153,6227105229,0,1.8,1.05,1.046,1,1,1.8,0,1,1,0,0.29604625,9.99204625
173978074,6227105229,0,2.4,0.879,0.904,0,0,1.8,0.5,0,3,0,0.40877165,9.89177165
118134220,6227105229,0.9,2.7,0.99,0.958,0,0,1.8,0,1.5,1,0,0.243273925,10.091273925
157475523,6227105229,0.3,1.8,0.24,0.444,2,0,3,2,0,0.5,4,1.6622553,15.9462553
111114687,6227105229,0.3,0.9,0.042,0.384,0,0,2.4,6.5,0.5,0,0,0,11.026
113331514,6225461282,0.9,1.2,0.117,0.578,0,0,1.6875,10,0.5,0.25,0,0,15.2325
321580662,6225461282,4.5,1.5,1.449,1.42,3,2,1.875,0,1.5,1.5,0,0,18.744
431770905,6225461282,0.9,1.5,1.185,1.068,3,1,1.875,1,0.5,1.75,0,3.059657,16.837657
256156323,6225461282,1.5,1.8,0.381,0.756,0,0,2.4375,0.5,2,0.75,0,1.4028784,11.5273784
302214028,6225461282,1.8,1.2,0.849,1.206,0,0,1.875,0,0.5,2.5,0,0.9070235,10.8370235
138857296,6225461282,2.4,1.5,0.828,0.842,0,0,1.96153842,0,0,0,0,3.00878925,10.54032767
168028715,6225461282,1.2,1.2,1.065,0.944,0,0,1.61538471,0,1,0.75,0,0.6281801,8.40256481
202217968,6225461282,2.4,1.2,1.785,1.408,3,0,1.7307693,0.5,1.5,4.75,0,1.31152485,19.58529415
139876032,6225461282,0.9,0.9,0.324,0.578,0,0,1.96153842,5,2.5,2.75,0,0,14.91353842
101259972,6225461282,0.9,0.3,0.093,0.45,0,0,1.84615392,6,0,0.25,4,5.886523,19.72567692
138857296,6225350158,0.6,1.2,0.681,0.808,1,0,2.0000001,0,1.5,0.5,0,1.03725235,9.32625245
202217968,6225350158,1.2,1.8,0.765,0.944,0,0,2.6666667,0,1,3.5,0,0,11.8756667
168028715,6225350158,0.3,1.8,0.678,0.862,1,2,1.6666668,0,0.5,0.5,0,0,9.3066668
139876032,6225350158,0.3,2.1,0.153,0.414,0,0,1.6666668,5,1,0.25,0,3.386932,14.2705988
101259972,6225350158,0.3,1.8,0.066,0.474,0,0,2.0000001,3,0,0.25,0,0,7.8900001
113331514,6225350158,0,1.5,0.075,0.49,0,0,1.7142858,5.5,0,0,0,2.58379515,11.86308095
321580662,6225350158,3.3,2.7,1.071,1.37,0,1,2.2857144,0,0,0.5,0,0.0551875,12.2819019
431770905,6225350158,1.5,3,0.684,1.006,0,0,2.85714288,0.5,3,3.75,0,1.4220337,17.71917658
256156323,6225350158,0.3,2.7,0.045,0.492,1,0,2.2857144,2,2.5,0.25,0,0,11.5727144
302214028,6225350158,0.9,2.4,0.771,1.004,3,0,1.7142858,0,0,0.75,0,1.0689329,11.6082187
100471531,6221296920,0,1.5,0.378,0.578,0,0,2.14285719,1.5,2,0.5,0,1.6432987,10.24215589
102099826,6221296920,0.3,-0.3,0.096,0.376,0,0,1.28571429,6,0.5,0,0,2.751715,11.00942929
99983413,6221296920,0.6,1.2,0.474,0.592,1,0,1.7142858,0,0,0.25,0,0.051678475,5.881964275
132309493,6221296920,0.9,1.8,1.098,1.01,0,0,1.28571429,0,0,0.25,0,0.891927,7.23564129
113435203,6221296920,0.3,1.2,0.813,0.832,0,0,0.8571429,0.5,0,1.5,0,0.12542725,6.12757015
113331514,6221296920,0.9,1.8,0.147,0.686,0,0,1.875,7,5,1.25,0,1.5233215,20.1813215
321580662,6221296920,4.2,3,1.422,1.642,5,1,1.6875,0,2,2,0,1.2255726,23.1770726
431770905,6221296920,2.4,3,1.497,1.594,4,0,1.78125,0.5,0.5,4.25,0,2.50742415,22.02967415
256156323,6221296920,0.9,2.7,0.213,0.702,0,1,1.6875,1.5,1.5,1.25,4,0,15.4525
302214028,6221296920,0.9,2.4,0.669,0.94,1,0,1.5,0,0.5,1,0,1.4897542,10.3987542
113331514,6221203314,0.3,2.7,0.072,0.5,0,0,1.5,3.5,1,1.5,0,0,11.072
321580662,6221203314,2.4,3,1.059,1.588,3,1,2.6666667,0,0,0.25,0,1.22488795,16.18855465
431770905,6221203314,0.9,2.7,0.525,0.95,1,0,2.0000001,1,0.5,1.75,0,1.03597775,12.36097785
256156323,6221203314,0.3,2.4,0.069,0.496,0,0,1.8333333,1.5,2,1.25,4,0,13.8483333
302214028,6221203314,1.5,2.4,0.717,1.148,2,0,1.8333333,0,0.5,1,0,1.16757185,12.26590515
100471531,6221203314,0,0.9,0.276,0.562,0,0,3,1.5,1,0.75,0,0,7.988
102099826,6221203314,0,1.5,0.063,0.36,0,0,2.0000001,4,1,0.25,0,0.7623047,9.9353048
99983413,6221203314,0,2.4,0.534,0.788,0,0,2.4999999,0,0,0.5,0,0.72735355,7.44935345
132309493,6221203314,0.9,2.7,0.699,0.98,1,0,1.5,0,0.5,0.75,0,0.127097165,9.156097165
113435203,6221203314,0.9,2.1,0.645,0.898,0,0,3,1,0,1.25,0,0.76409665,10.55709665
113331514,6219558229,0.3,-0.6,0.111,0.358,0,0,1.5,5,1,0.25,0,1.9749609,9.8939609
321580662,6219558229,0.9,0.6,0.963,0.888,1,0,0.75,0,1,0.5,0,0,6.601
431770905,6219558229,1.5,-0.3,0.906,0.912,0,0,1.6875,2,1,2.5,4,0.27358885,14.47908885
256156323,6219558229,0.6,-1.2,0.147,0.432,0,0,2.0625,2,0.5,0,0,2.53781415,7.07931415
302214028,6219558229,1.5,0,0.771,0.868,1,0,2.0625,0,0,0.25,0,3.06524525,9.51674525
138857296,6219558229,2.1,1.5,0.798,1.08,0,1,1.41818181,0,1,1,0,2.18033715,12.07651896
202217968,6219558229,5.7,2.7,0.996,1.392,2,0,2.0181819,0.5,1,6.75,0,2.51920225,25.57538415
168028715,6219558229,6.6,3,1.092,1.604,7,1,2.6727273,0,1.5,0.25,0,0.72079005,25.43951735
139876032,6219558229,1.5,1.5,0.336,0.724,0,0,1.4727273,3.5,3,0.75,0,0.67666625,13.45939355
101259972,6219558229,0.3,1.5,0.102,0.608,0,0,1.5818181,6,0.5,0.75,0,3.8011547,15.1429728
113331514,6219497713,0,0.9,0.297,0.562,0,0,1.94117652,10,1,1.5,0,0,16.20017652
321580662,6219497713,2.1,1.5,1.365,1.258,1,0,1.41176472,0,1,1.5,0,1.5778084,12.71257312
431770905,6219497713,1.2,1.8,1.38,1.162,3,3,1.0588236,0,2.5,2.75,0,0,17.8508236
256156323,6219497713,1.2,1.5,0.234,0.566,0,0,1.94117652,1.5,1,0.25,0,0.7339624,8.92513892
302214028,6219497713,0.3,0.9,0.63,0.686,0,0,1.94117652,0,0,1.25,0,0,5.70717652
168028715,6219497713,2.7,2.1,1.65,1.426,4,0,2.35714281,0,1,1.5,0,0.38386875,17.11701156
202217968,6219497713,3.6,2.7,1.506,1.362,1,0,2.67857139,0.5,0.5,3.75,0,2.76400815,20.36057954
138857296,6219497713,1.2,1.8,1.005,1.314,0,1,2.14285719,0,1,1,0,1.8929105,12.35476769
139876032,6219497713,0.9,1.8,0.246,0.558,0,0,1.82142861,6,5,0.5,0,3.89225275,20.71768136
101259972,6219497713,0,1.5,0.108,0.514,0,0,2.0357142,5,1.5,0.5,0,2.5815159,13.7392301
113331514,6219447985,0,1.8,0.078,0.464,0,0,2.2941177,5,1.5,0.75,0,5.26745375,17.15357145
321580662,6219447985,3.3,2.4,1.323,1.524,4,1,2.1176472,0.5,1.5,1.25,0,0.3294499,19.2440971
431770905,6219447985,1.2,1.8,0.615,0.922,1,0,2.64705885,1,0,0.75,0,2.4776346,12.41169345
256156323,6219447985,0.3,0.6,0.069,0.484,0,0,2.1176472,2,2.5,1,0,1.684834,10.7554812
302214028,6219447985,0.3,1.5,0.561,0.762,0,0,2.4705882,0,1,1,0,0.9863739,8.5799621
138857296,6219447985,0.9,2.4,0.612,0.766,0,1,1.8260868,0,1.5,0.25,0,2.56254065,11.81662745
168028715,6219447985,3,2.1,0.849,1.138,1,0,2.21739132,0,0,0.25,0,1.561542,12.11593332
139876032,6219447985,1.8,1.5,0.129,0.53,0,0,1.6956522,6,1,0.25,4,4.7415495,21.6462017
202217968,6219447985,1.2,2.1,1.116,1.178,3,0,1.8260868,0.5,0.5,5.5,0,1.1563838,18.0764706
101259972,6219447985,0,1.8,0.048,0.396,0,0,1.8260868,2,0.5,0.25,0,0,6.8200868
100471531,6215521275,0.9,0,0.108,0.486,0,0,2.35714281,2.5,3,1.75,0,2.14075985,13.24190266
102099826,6215521275,0.9,1.2,0.321,0.65,0,0,2.0357142,8.5,0,1.25,0,2.0830269,16.9397411
99983413,6215521275,0.9,0.9,0.93,0.826,1,0,1.92857139,0,0,0.5,0,2.7755095,9.76008089
132309493,6215521275,2.7,2.1,2.109,1.656,6,2,1.5,0.5,1,1.25,0,0,20.815
113435203,6215521275,3,1.5,1.485,1.216,1,0,2.25,1,0,4.75,4,0,20.201
113331514,6215521275,0.6,0,0.129,0.578,0,0,2.3225805,5.5,2.5,1,0,1.61253815,14.24211865
321580662,6215521275,3.3,1.8,2.001,1.57,7,1,1.9354839,0.5,1.5,1.25,0,1.784956,23.6414399
431770905,6215521275,2.7,1.8,1.362,1.176,0,0,2.4193548,1,3.5,3.5,0,1.52646485,18.98381965
256156323,6215521275,0.9,1.2,0.225,0.592,1,0,1.74193542,4,2.5,0.5,0,1.6678108,14.32674622
302214028,6215521275,1.5,1.8,1.257,1.124,0,0,2.61290325,0.5,0,1,0,3.0047823,12.79868555
127565532,6292119239,0.3,0.6,0.108,0.5,0,0,1.5,4.5,0,1.25,0,1.02043455,9.77843455
96803083,6292119239,1.8,2.1,1.14,1.318,3,0,2.7,1.5,0,1,0,2.6742859,17.2322859
127617979,6292119239,0.3,2.4,0.876,0.996,0,0,1.8,0,3,0.5,0,0,9.872
140288368,6292119239,0.3,2.1,0.765,0.92,3,1,2.4,0,0,0.25,0,0.176623535,10.911623535
196878136,6292119239,0.3,0,0.102,0.404,0,0,1.5,1.5,0,1.5,0,5.1442,10.4502
171262902,6292119239,2.4,3,1.395,1.63,5,1,1.7307693,0,1,1.5,4,0,22.6557693
439345730,6292119239,3.6,3,1.314,1.564,4,0,2.1923076,0.5,0,0.5,0,0,16.6703076
103850210,6292119239,0.9,1.5,0.585,0.91,0,0,2.0769231,0,0.5,1.25,0,0.7324958,8.4544189
185996267,6292119239,0.6,2.1,0.186,0.566,0,0,2.0769231,2.5,0,1.5,0,0.17727051,9.70619361
93817671,6292119239,0.3,2.4,0.105,0.596,0,0,1.7307693,5.5,0,0.75,0,1.2300293,12.6117986
127565532,6292041530,1.2,0.3,0.075,0.68,0,0,1.5652173,6.5,0,1.25,0,1.7006752,13.2708925
96803083,6292041530,5.7,2.1,1.05,1.566,3,0,2.6086956,1.5,0,2,0,6.380379,25.9050746
127617979,6292041530,2.7,1.8,1.146,1.36,3,1,1.7608695,0,2,2.25,0,0,17.0168695
140288368,6292041530,3,1.2,0.768,1.138,0,1,2.0869566,0,0,0.5,0,0,9.6929566
196878136,6292041530,0.9,2.1,0.234,0.784,0,0,2.4130434,1.5,1,1.5,0,3.969934,14.4009774
171262902,6292041530,3.9,1.5,1.476,1.548,1,0,2.16,0,0.5,0.75,4,0,16.834
439345730,6292041530,1.8,0.9,1.038,1.106,1,0,1.92,0.5,1.5,1.75,0,2.264666,13.778666
103850210,6292041530,0.9,0.6,0.564,0.768,0,0,1.8,0,0.5,1.25,0,2.1304241,8.5124241
185996267,6292041530,0.6,-0.6,0.225,0.46,0,0,1.68,3,0.5,0.75,0,0.088635255,6.703635255
93817671,6292041530,0.3,-1.8,0.051,0.492,0,0,2.4,6,0,0.5,0,3.4528415,11.3958415
171262902,6291972971,1.8,2.7,0.927,1.284,0,1,1.7777778,0,0.5,1.5,0,0,11.4887778
439345730,6291972971,3.9,2.7,1.161,1.596,4,0,2.2222221,1,0,1,0,0,17.5792221
103850210,6291972971,1.5,1.5,0.477,0.932,2,0,1.7777778,0,0,0.5,0,1.2181078,9.9048856
185996267,6291972971,0.6,1.8,0.192,0.61,0,0,1.8888888,2,1.5,1.25,0,0.17727051,10.01815931
93817671,6291972971,0.3,1.5,0.048,0.492,0,0,1.7777778,4.5,0,1.5,0,1.9430481,12.0608259
127565532,6291972971,1.2,1.2,0.078,0.502,0,0,2.625,4.5,0.5,0.25,4,0,14.855
96803083,6291972971,0.9,1.2,0.945,1.18,1,1,1.6875,1,0.5,1,0,1.424027,11.836527
127617979,6291972971,1.5,1.5,0.72,0.96,1,0,1.875,0,1,0.75,0,0,9.305
140288368,6291972971,0.6,1.5,0.537,0.772,0,0,1.3125,0,0.5,0,0,0.08692627,5.30842627
196878136,6291972971,0.6,1.5,0.162,0.512,0,0,1.3125,1.5,1.5,1,0,2.631284,10.717784
127565532,6291891317,2.4,0.9,0.18,0.662,0,0,2.5555557,4.5,0.5,1.25,0,2.90588915,15.85344485
96803083,6291891317,2.4,2.1,1.092,1.382,2,0,2.6666667,1,0,1,0,3.0145153,16.655182
127617979,6291891317,1.5,2.1,1.068,1.194,6,0,2.0000001,0,0,0.5,0,1.25903475,15.62103485
140288368,6291891317,1.8,1.5,0.729,1.006,0,0,1.8888888,0,1,1,0,1.6108204,10.5347092
196878136,6291891317,0,1.2,0.129,0.502,0,1,2.0000001,3.5,1,0.5,0,0.4258545,10.2568546
171262902,6291891317,1.2,1.8,1.155,1.168,2,0,2.4999999,0,0,1.75,0,0.5713476,12.1443475
439345730,6291891317,3.6,1.2,1.134,1.258,1,1,2.25,1,1.5,3,4,1.5077529,22.4497529
103850210,6291891317,0.9,0.6,0.723,0.784,1,0,1.37500002,0,0,0.25,0,3.6349435,9.26694352
185996267,6291891317,0.3,2.1,0.24,0.538,0,0,1.7499999,3.5,1.5,1,0,2.026299,12.9542989
93817671,6291891317,0.9,1.2,0.327,0.588,0,0,1.7499999,4,0,1,0,0,9.7649999
171262902,6291811058,3,2.7,1.101,1.394,3,0,2.7,0,0.5,2,0,1.9470915,18.3420915
439345730,6291811058,1.5,2.1,0.666,1.044,3,1,1.95,0.5,1,1.75,0,2.93491365,17.44491365
103850210,6291811058,0.6,2.4,0.423,0.796,2,0,2.25,0,0.5,0,0,0.558228,9.527228
185996267,6291811058,0.9,2.4,0.129,0.596,0,0,1.95,4,1,1.5,0,2.04005985,14.51505985
93817671,6291811058,0,1.5,0.108,0.57,0,0,2.25,3,0,0,0,1.6866604,9.1146604
127565532,6291811058,0.3,1.8,0.126,0.468,0,0,2.3076924,5,0.5,1,0,0.040134278,11.541826678
96803083,6291811058,1.2,2.1,0.897,1.066,0,1,2.0769231,1,1,1.75,0,1.4188574,13.5087805
127617979,6291811058,1.5,1.8,0.972,1.136,1,0,2.3076924,0,0,0.5,0,0.1588794,9.3745718
140288368,6291811058,0.6,2.1,0.576,0.824,0,0,1.84615392,0,0,0.5,4,0.020098877,10.466252797
196878136,6291811058,0.3,1.2,0.159,0.52,0,0,2.7692307,1.5,1.5,0.75,0,0,8.6982307
171262902,6291623360,1.8,1.8,0.978,1.082,2,1,1.5,0,1,2,0,0.5067192,13.6667192
439345730,6291623360,4.5,2.4,1.113,1.43,3,2,2.4375,0.5,0.5,2,4,2.22575815,26.10625815
103850210,6291623360,2.1,2.7,0.834,1.08,3,0,2.4375,0,0,1,0,2.26592425,15.41742425
185996267,6291623360,1.2,1.8,0.231,0.652,0,0,2.4375,5,0,2.5,0,1.52175435,15.34225435
93817671,6291623360,0,1.8,0.15,0.576,0,0,1.59375,4.5,0,0.5,0,2.38744165,11.50719165
111030315,6291623360,0.3,-0.6,0.057,0.394,0,0,1.40000001,8,1,0.25,0,2.8026575,13.60365751
241519559,6291623360,1.5,1.8,1.755,1.478,0,0,2.0000001,0,0.5,0.75,0,1.07644165,10.85944175
234699894,6291623360,0.6,1.5,0.765,0.786,1,0,1.40000001,0,0,0.25,0,0.07009024,6.37109025
217599053,6291623360,1.8,3,1.323,1.21,0,0,3,0.5,1.5,1.25,0,0.308710935,13.891710935
386370442,6291623360,0,-0.3,0.042,0.368,0,0,1.40000001,1,3,1,0,0,6.51000001
171262902,6291521840,2.7,2.7,1.125,1.538,3,1,2.625,0,1.5,1,0,0.296002915,17.484002915
439345730,6291521840,0.3,2.1,0.519,0.89,1,1,1.5,1,0,1,0,2.6001335,11.9091335
103850210,6291521840,0.9,2.7,0.498,0.926,6,0,2.625,0,1.5,0.75,0,0.75278055,16.65178055
185996267,6291521840,0.6,2.1,0.183,0.656,1,0,2.4375,1.5,0,1.25,0,2.6246035,12.3511035
93817671,6291521840,0.3,2.4,0.078,0.558,0,0,2.0625,5,0.5,0,4,0.77022905,15.66872905
111030315,6291521840,0,1.5,0.132,0.466,0,0,1.8,4,1.5,0.25,0,2.8774994,12.5254994
241519559,6291521840,1.2,2.7,1.044,1.218,0,0,2.1,0,1.5,0.5,0,0,10.262
234699894,6291521840,0,2.4,0.564,0.798,0,0,0.6,0,0.5,1.25,0,0.9513135,7.0633135
217599053,6291521840,1.8,2.1,0.969,1.232,2,0,2.4,1,1,2.25,0,1.41313475,16.16413475
386370442,6291521840,0,1.5,0.024,0.362,0,0,2.4,2,2,0.75,0,0,9.036
171262902,6290014611,4.5,2.4,0.768,1.354,6,2,2.14285719,0,1.5,0.75,0,0.97884635,22.39370354
439345730,6290014611,3.6,2.4,0.831,1.44,3,0,2.2142856,0.5,0.5,0.75,4,1.48453835,20.71982395
103850210,6290014611,0.9,2.4,0.543,0.896,1,0,1.7142858,0,0.5,0.75,0,1.5184984,10.2217842
185996267,6290014611,2.7,2.4,0.231,0.784,0,0,2.2142856,2.5,0.5,2,0,0,13.3292856
93817671,6290014611,0.9,2.4,0.06,0.576,0,0,1.64285712,4.5,0,1.5,0,3.194635,14.77349212
296226696,6290014611,0.3,-0.3,0.507,0.702,0,0,1.5,0,0,0.75,0,0.252063,3.711063
196482746,6290014611,1.5,1.2,0.489,0.746,0,0,2.4,1,0,1.5,0,0.377490235,9.212490235
172099728,6290014611,0.6,1.8,0.873,1.02,1,0,0.9,0,1.5,0.25,0,1.32630625,9.26930625
11550182,6290014611,0,0,0.057,0.37,0,0,2.4,4.5,0.5,1,0,1.01195995,9.83895995
162959893,6290014611,0.6,-0.3,0.144,0.47,0,0,2.7,2,1,0.5,0,1.51388855,8.62788855
171262902,6289913176,3.3,2.7,1.278,1.674,7,0,1.54285722,0,0.5,0.5,0,0,18.49485722
439345730,6289913176,4.8,2.7,0.696,1.296,1,1,2.48571432,0.5,1,2.75,0,2.41103475,20.63874907
103850210,6289913176,0,1.2,0.444,0.756,0,0,1.62857151,0,0.5,0.75,0,1.39692985,6.67550136
185996267,6289913176,2.1,1.5,0.135,0.652,0,0,2.22857148,4.5,0.5,1.25,0,0,12.86557148
93817671,6289913176,0.3,0.9,0.129,0.644,0,0,1.37142858,3,1,0.5,0,1.132489,8.97691758
296226696,6289913176,1.2,0.9,0.552,0.802,1,0,1.65,0,0,0,0,0.501709,6.605709
196482746,6289913176,1.5,1.8,0.894,1.038,0,0,2.1,0.5,0.5,3.5,0,-0.025460452,11.806539548
11550182,6289913176,0.9,-0.9,0.102,0.484,0,0,1.8,5.5,0.5,0,0,5.09169425,13.47769425
172099728,6289913176,2.1,1.2,0.912,1.026,1,0,1.95,0.5,1,0,4,1.5761574,15.2641574
162959893,6289913176,0.3,1.5,0.171,0.464,0,0,1.05,2,2,1.25,0,0.74658285,9.48158285
111030315,6289193590,0.9,2.1,0.129,0.606,0,0,1.94117652,3,0,0.25,0,2.076787,11.00296352
241519559,6289193590,3,3,1.11,1.642,4,1,1.5882354,0,0.5,1.5,0,1.8286665,19.1689019
234699894,6289193590,1.5,2.4,0.567,0.892,0,0,1.41176472,0,0.5,0.5,0,0.52820115,8.29896587
217599053,6289193590,3.3,3,0.558,1.226,2,0,2.64705885,1,0,0.75,0,3.61997375,18.1010326
386370442,6289193590,1.5,2.7,0.066,0.646,0,0,1.5882354,3,3,0.75,0,2.6426235,15.8928589
171262902,6289193590,0.6,1.8,1.074,1.176,0,0,1.5,0,1.5,1,0,0.7358496,9.3858496
439345730,6289193590,0,1.5,0.759,0.972,0,0,1.5,1,1,3.25,0,0.36256957,10.34356957
103850210,6289193590,0.3,0.9,0.468,0.756,1,0,1.00000002,0,0,0.5,0,0.12542725,5.04942727
185996267,6289193590,0.3,0,0.039,0.396,0,0,2.0000001,3.5,0,0.25,4,3.16555785,13.65055795
93817671,6289193590,0.3,0.6,0.111,0.442,0,0,2.0000001,1.5,0,0.25,0,3.3253483,8.5283484
171262902,6289125962,2.4,1.8,0.63,1.008,1,1,2.18181825,0,0,1.25,4,0,15.26981825
439345730,6289125962,0.3,2.4,0.963,1.13,1,0,1.36363641,1,0.5,2.75,0,0,11.40663641
103850210,6289125962,0.3,2.4,0.432,0.684,3,0,1.09090911,0,0,0.75,0,0,8.65690911
185996267,6289125962,0,1.2,0.117,0.418,0,0,1.09090911,3.5,1,0,0,0,7.32590911
93817671,6289125962,0.3,1.8,0.3,0.746,0,0,1.9090908,3,1,0,0,1.1782837,10.2333745
111030315,6289125962,0,2.4,0.126,0.492,0,0,1.41176472,3,3.5,0,0,0.163293455,11.093058175
241519559,6289125962,1.2,2.7,1.188,1.492,4,1,1.2352941,0,0.5,0.5,0,0.22576905,14.04106315
234699894,6289125962,1.5,2.4,0.579,0.94,3,0,2.1176472,0,0.5,0.75,0,0.6029785,12.3896257
217599053,6289125962,2.1,2.7,0.573,0.984,0,0,3,1,0,2,0,1.1614856,13.5184856
386370442,6289125962,0.6,1.5,0.072,0.514,0,0,2.64705885,3,0,1.25,0,3.266266,12.84932485
171262902,6289055414,2.4,2.7,0.588,1.134,0,2,1.73684211,0,0.5,0.25,0,0.304366685,11.613208795
439345730,6289055414,2.1,2.4,0.834,1.262,3,0,2.05263162,1.5,3,3.5,0,1.105564,20.75419562
103850210,6289055414,1.2,1.2,0.516,1.014,4,0,2.3684211,0,1,0.5,0,0.474585725,12.273006825
185996267,6289055414,0,1.8,0.156,0.606,0,0,2.3684211,2.5,0.5,1.75,0,0.37628175,10.05670285
93817671,6289055414,0,2.7,0.138,0.576,2,0,1.5789474,2.5,0,0,0,0.78936405,10.28231145
111030315,6289055414,0.6,0.6,0.132,0.422,0,0,1.92857139,4,2,0,4,0.08664551,13.7692169
241519559,6289055414,0.6,2.1,0.969,1.14,0,0,1.28571429,0,0,0.5,0,0,6.59471429
234699894,6289055414,1.2,2.4,0.537,0.86,1,0,1.92857139,0,1,0.5,0,3.81101075,13.23658214
217599053,6289055414,1.8,2.4,0.702,1.008,0,0,1.92857139,1,0.5,2,0,2.4811739,13.81974529
386370442,6289055414,0,1.8,0.015,0.31,0,0,1.5,2,3,0.25,0,0,8.875
296226696,6285374545,0,0.6,0.339,0.626,0,0,2.0000001,0,0,0,0,0.8704175,4.4354176
196482746,6285374545,0,2.1,0.408,0.714,0,0,0,1,0.5,1,0,0.3358508,6.0578508
172099728,6285374545,0.3,2.4,0.672,1,0,0,2.0000001,0,0.5,0,0,0,6.8720001
11550182,6285374545,0.3,1.5,0.057,0.374,0,0,2.0000001,4,0,1.25,4,0.7769043,14.2579044
162959893,6285374545,0.3,0.6,0.09,0.366,1,0,2.0000001,1,0.5,1.25,0,0,7.1060001
171262902,6285374545,2.4,2.7,0.582,1.204,2,0,1.5,0,0.5,1.5,0,0,12.386
439345730,6285374545,3.3,3,0.648,1.362,1,0,2.3076924,1,0,1.25,0,1.6390865,15.5067789
103850210,6285374545,0.6,3,0.39,0.946,5,1,1.5,0,1,0.75,0,0.55858155,14.74458155
185996267,6285374545,0.6,2.7,0.159,0.642,0,0,1.5,4,0.5,1,0,1.27306365,12.37406365
93817671,6285374545,0.9,2.7,0.123,0.672,0,0,1.7307693,1,0.5,0.5,0,2.222095,10.3478643
171262902,6285285854,3.9,1.2,1.302,1.498,2,1,2.1,0,0,0.5,0,0,13.5
439345730,6285285854,1.5,1.2,0.6,0.836,1,0,2.1,1,0.5,3.25,0,1.2598212,13.2458212
103850210,6285285854,0.6,1.5,0.558,0.744,0,0,1.2,0,0,1.25,0,1.96698875,7.81898875
185996267,6285285854,1.5,0.9,0.192,0.576,0,0,1.60000008,4.5,0.5,1,0,3.7831855,14.55118558
93817671,6285285854,1.2,0,0.231,0.57,2,0,2.1,2.5,0.5,0.5,0,0.0316601575,9.6326601575
296226696,6285285854,1.5,0.9,0.639,0.914,2,0,2.0294118,0,0.5,0.5,0,2.2611513,11.2435631
196482746,6285285854,4.2,1.5,0.624,1.02,1,0,2.2058823,0.5,0,1.75,0,1.8712505,14.6711328
172099728,6285285854,3,3,1.197,1.464,3,1,1.94117652,0,0,0.75,0,1.6925725,17.04474902
11550182,6285285854,0.9,0.3,0.261,0.75,0,0,2.0294118,3.5,0.5,1,0,1.463657,10.7040688
162959893,6285285854,0.6,0.3,0.096,0.492,0,0,1.5,4.5,0.5,0.25,4,2.648461,14.886461
296226696,6285194312,0.6,1.2,0.702,0.856,1,0,1.35,0,0,0,0,1.40044955,7.10844955
196482746,6285194312,1.8,1.2,0.687,0.864,0,0,1.8,1,2.5,2.5,0,1.80501785,14.15601785
172099728,6285194312,2.1,1.5,1.005,1.07,2,0,1.2,0,0,1.25,4,1.634276,15.759276
11550182,6285194312,0.3,0.9,0.099,0.414,0,0,1.95,6,0,0,0,0,9.663
162959893,6285194312,1.2,0.6,0.24,0.506,0,0,1.5,1.5,2,0.5,0,2.0139393,10.0599393
171262902,6285194312,1.5,2.7,1.545,1.63,5,1,1.59375,0,1,1,0,0,16.96875
439345730,6285194312,5.4,3,1.014,1.454,2,0,2.8125,1,2,3.5,0,0.57863675,22.75913675
103850210,6285194312,1.5,0.6,0.264,0.71,0,1,1.6875,0,0,0.25,0,4.650861,10.662361
185996267,6285194312,0.6,1.5,0.219,0.63,0,0,1.59375,2,0,1.25,0,2.277302,10.070052
93817671,6285194312,0.6,1.2,0.123,0.706,0,0,2.15625,6,0.5,0.5,0,1.8438013,13.6290513
171262902,6283858190,2.7,3,0.759,1.19,1,1,1.5,0,0.5,1.5,4,0.27092675,17.41992675
439345730,6283858190,3.3,3,0.81,1.232,3,0,2.1,1,0.5,2.75,0,3.0281803,20.7201803
