node_group_id,node_group_name,node_id,node_name,best_of,inc_id_1,inc_id_2,team_id_1,team_id_2,team_wins_1,team_wins_2,time
3,Group B,166,D,2,0,0,350190,6209166,2,0,1665979200
3,Group B,167,A,2,0,0,1838315,7119388,1,1,1665979200
3,Group B,168,E,2,0,0,7391077,8291895,1,1,1665979200
3,Group B,169,C,2,0,0,8260983,8605863,1,1,1665979200
3,Group B,170,B,2,0,0,8254400,8597976,2,0,1665979200
3,Group B,171,A,2,0,0,1838315,8605863,2,0,1665993600
3,Group B,172,C,2,0,0,7119388,8291895,0,2,1665993600
3,Group B,173,B,2,0,0,350190,8597976,0,2,1665993600
3,Group B,174,D,2,0,0,8254400,8260983,2,0,1665993600
3,Group B,175,E,2,0,0,6209166,7391077,1,1,1665993600
3,Group B,176,A,2,0,0,8597976,8605863,2,0,1666058400
3,Group B,177,B,2,0,0,1838315,6209166,2,0,1666058400
3,Group B,178,E,2,0,0,350190,8291895,0,2,1666058400
3,Group B,179,D,2,0,0,7119388,8254400,1,1,1666058400
3,Group B,180,C,2,0,0,7391077,8260983,1,1,1666058400
3,Group B,181,A,2,0,0,6209166,7119388,1,1,1666080000
3,Group B,182,E,2,0,0,7391077,8254400,1,1,1666080000
3,Group B,183,C,2,0,0,8291895,8605863,2,0,1666080000
3,Group B,184,B,2,0,0,350190,8260983,2,0,1666080000
3,Group B,185,D,2,0,0,1838315,8597976,2,0,1666080000
5,Playoff,91,Match 1,3,0,0,39,7391077,0,2,1666231200
5,Playoff,92,Match 2,3,0,0,1838315,15,2,0,1666242000
5,Playoff,93,Match 7,3,0,0,8291895,2586976,2,0,1666317600
5,Playoff,94,Match 8,3,0,0,6209166,2163,2,0,1666328400
5,Playoff,95,Match 13,3,91,92,7391077,1838315,0,2,1666425600
5,Playoff,96,Match 14,3,93,94,8291895,6209166,2,0,1666436400
5,Playoff,97,Match 19,3,95,96,1838315,8291895,0,0,1667016000
5,Playoff,98,Match 22,5,97,112,0,0,0,0,1667118600
5,Playoff,99,Match 3,1,0,0,8131728,8254400,0,1,1666252800
5,Playoff,100,Match 4,1,0,0,7119388,7732977,0,1,1666256400
5,Playoff,101,Match 5,1,0,0,350190,8599101,0,1,1666260000
5,Playoff,102,Match 6,1,0,0,6209804,8605863,0,1,1666263600
5,Playoff,103,Match 9,3,91,99,39,8254400,0,2,1666339200
5,Playoff,104,Match 10,3,92,100,15,7732977,2,0,1666350000
5,Playoff,105,Match 11,3,93,101,2586976,8599101,2,1,1666404000
5,Playoff,106,Match 12,3,94,102,2163,8605863,2,1,1666414800
5,Playoff,107,Match 15,3,103,104,8254400,15,1,2,1666490400
5,Playoff,108,Match 16,3,105,106,2586976,2163,0,2,1666501200
5,Playoff,109,Match 17,3,96,107,6209166,15,2,0,1666512000
5,Playoff,110,Match 18,3,95,108,7391077,2163,1,2,1666522800
5,Playoff,111,Match 20,3,109,110,6209166,2163,0,0,1667026800
5,Playoff,112,Match 21,3,97,111,0,0,0,0,1667102400
8,All Star Match,190,All Star Match,1,0,0,0,0,0,0,1667113200
